minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source
215.0,3,2.39,3,0,3,,,,Ante Martínez 28,Sporting,FW,31,URU,Segunda,2425,6,5,1,0,1,1,2,demo
923.0,13,10.26,3,0,3,,,,Lamine Castro 29,Mirandés,FW,27,ESP,Segunda,2223,16,4,1,5,11,11,10,demo
3399.0,38,37.77,4,7,11,,,,Pablo Vargas 34,Castellón,MF,23,ESP,Segunda,2425,36,10,50,46,67,34,40,demo
1672.0,24,18.58,2,0,2,,,,Iker González 38,Albacete,DF,21,FRA,Segunda,2223,7,2,32,35,12,16,21,demo
2604.0,37,28.93,1,2,3,,,,Gavi Alonso 43,Eibar,DF,27,NGA,Segunda,2425,20,7,54,33,18,34,25,demo
831.0,12,9.23,0,2,2,,,,Oihan Díaz 44,Racing,DF,19,ARG,Segunda,2223,4,1,17,14,4,7,10,demo
3024.0,38,33.6,12,3,15,,,,Iker López 49,Sporting,FW,26,NGA,Segunda,2425,71,28,15,17,50,43,42,demo
1600.0,23,17.78,3,2,5,,,,Marc García 53,Córdoba,DF,20,ARG,Segunda,2223,5,1,40,26,10,18,11,demo
1413.0,20,15.7,1,0,1,,,,Carlos Navarro 58,Castellón,DF,30,MAR,Segunda,2425,3,0,30,23,6,12,11,demo
2521.0,36,28.01,2,4,6,,,,Javier González 59,Racing Ferrol,MF,19,POR,Segunda,2223,25,9,37,29,47,35,15,demo
2148.0,31,23.87,2,7,9,,,,Gavi López 64,Málaga,MF,28,URU,Segunda,2425,25,4,30,32,39,19,22,demo
2681.0,38,29.79,2,1,3,,,,Unai Vargas 68,Levante,DF,17,FRA,Segunda,2223,12,2,56,48,19,41,33,demo
948.0,14,10.53,1,3,4,,,,Gavi Vargas 73,Granada,"DF,MF",34,POR,Segunda,2425,18,7,15,14,16,17,6,demo
2467.0,35,27.41,2,0,2,,,,Iker Moreno 74,Elche,DF,35,ARG,Segunda,2223,12,5,64,42,17,34,23,demo
2946.0,38,32.73,2,9,11,,,,Álex Sánchez 79,Racing,MF,22,POR,Segunda,2425,51,17,42,40,60,38,22,demo
3363.0,38,37.37,1,1,2,,,,Fermín Moreno 83,Elche,DF,35,ARG,Segunda,2223,10,1,55,52,44,35,38,demo
3284.0,38,36.49,0,0,0,,,,Iker Iglesias 88,Albacete,GK,34,POR,Segunda,2425,0,0,8,0,0,41,48,demo
1280.0,18,14.22,4,2,6,,,,Álex Ramírez 89,Levante,FW,26,NGA,Segunda,2223,32,13,4,3,19,16,12,demo
2942.0,38,32.69,5,8,13,,,,Iván Castro 94,Oviedo,MF,32,NGA,Segunda,2425,33,11,38,37,68,32,31,demo
1175.0,17,13.06,1,1,2,,,,Gavi Romero 1,Burgos,DF,22,ARG,Segunda,2223,4,0,22,25,13,11,13,demo
2156.0,31,23.96,0,0,0,,,,Pablo Núñez 6,Málaga,GK,22,FRA,Segunda,2425,0,0,3,2,0,27,15,demo
2529.0,36,28.1,3,7,10,,,,Iván Alonso 7,Oviedo,MF,28,URU,Segunda,2223,37,16,38,39,60,34,24,demo
1257.0,18,13.97,6,2,8,,,,Ante Romero 12,Zaragoza,FW,28,BRA,Segunda,2425,34,14,7,6,15,14,15,demo
3235.0,38,35.94,10,3,13,,,,Gavi Jiménez 16,Sporting,FW,21,ARG,Segunda,2223,93,35,12,12,58,54,42,demo
2650.0,38,29.44,2,13,15,,,,Gavi Castro 21,Tenerife,MF,27,NGA,Segunda,2425,32,9,31,32,45,31,31,demo
2256.0,32,25.07,2,3,5,,,,Oihan Sánchez 22,Granada,DF,19,POR,Segunda,2223,10,3,40,33,22,36,30,demo
1310.0,19,14.56,5,3,8,,,,Unai Ortega 27,Elche,FW,35,MAR,Segunda,2425,35,9,5,11,22,18,11,demo
2506.0,36,27.84,13,6,19,,,,Nico Torres 31,Burgos,FW,29,URU,Segunda,2223,62,23,12,12,25,27,28,demo
424.0,6,4.71,0,1,1,,,,Gavi Ramírez 36,Elche,MF,20,BRA,Segunda,2425,6,3,7,9,6,6,2,demo
1570.0,22,17.44,2,5,7,,,,Bryan Ruiz 37,Castellón,MF,24,NGA,Segunda,2223,19,7,27,16,26,13,19,demo
2849.0,38,31.66,6,8,14,,,,Hugo Núñez 42,Racing,MF,25,URU,Segunda,2425,36,9,34,53,57,39,22,demo
2876.0,38,31.96,0,0,0,,,,Bryan Iglesias 46,Burgos,GK,26,URU,Segunda,2223,0,0,4,0,1,36,31,demo
1924.0,27,21.38,2,4,6,,,,Oihan Castro 51,Córdoba,MF,19,ARG,Segunda,2425,15,4,29,30,39,22,20,demo
1614.0,23,17.93,1,5,6,,,,Gavi Romero 52,Levante,MF,30,MAR,Segunda,2223,12,8,22,30,43,16,20,demo
1693.0,24,18.81,6,5,11,,,,Oihan Díaz 57,Zaragoza B,FW,26,URU,Segunda,2425,34,12,7,5,24,20,17,demo
3319.0,38,36.88,5,10,15,,,,Marc Iglesias 61,Levante,MF,28,MAR,Segunda,2223,44,9,42,53,57,48,40,demo
1626.0,23,18.07,1,4,5,,,,Rodri Sánchez 66,Burgos,MF,20,URU,Segunda,2425,24,5,23,28,37,25,19,demo
1088.0,16,12.09,1,1,2,,,,Gavi López 67,Eldense,DF,31,NGA,Segunda,2223,4,2,22,25,13,9,12,demo
949.0,14,10.54,1,1,2,,,,Oihan Sánchez 72,Granada,DF,25,URU,Segunda,2425,4,0,18,17,10,4,13,demo
3091.0,38,34.34,0,0,0,,,,Marc Vargas 76,Racing Ferrol,GK,33,MAR,Segunda,2223,0,0,8,1,0,28,35,demo
2030.0,29,22.56,1,5,6,,,,Hugo González 81,Oviedo,MF,28,ESP,Segunda,2425,24,7,26,22,42,23,24,demo
1967.0,28,21.86,8,7,15,,,,Javier Sánchez 82,Sporting,FW,32,NGA,Segunda,2223,49,17,6,13,32,28,19,demo
3372.0,38,37.47,4,4,8,,,,Marc Moreno 87,Oviedo,MF,20,MAR,Segunda,2425,32,16,46,53,69,46,30,demo
2510.0,36,27.89,3,5,8,,,,Takefusa Díaz 91,Castellón,MF,31,URU,Segunda,2223,29,8,38,45,50,33,26,demo
2489.0,36,27.66,5,4,9,,,,Ante Romero 96,Granada,"FW,MF",34,ARG,Segunda,2425,61,26,9,15,34,35,24,demo
2002.0,29,22.24,1,0,1,,,,Lamine Jiménez 0,Eldense,DF,17,MAR,Segunda,2223,8,1,36,32,19,15,23,demo
3077.0,38,34.19,10,6,16,,,,Marc Ortega 5,Córdoba,FW,35,NGA,Segunda,2425,63,26,14,17,46,37,26,demo
2972.0,38,33.02,11,5,16,,,,Sergio Jiménez 9,Eibar,"FW,MF",32,URU,Segunda,2223,66,27,6,16,40,38,30,demo
3002.0,38,33.36,11,5,16,,,,Ante Pérez 14,Dépor,"FW,MF",27,ARG,Segunda,2425,83,32,11,15,37,36,25,demo
3387.0,38,37.63,22,6,28,,,,Nico Navarro 15,Huesca,FW,33,NGA,Segunda,2223,85,22,16,15,51,35,34,demo
1448.0,21,16.09,0,0,0,,,,Samu Alonso 20,Racing,GK,20,BRA,Segunda,2425,0,0,3,1,1,15,19,demo
2190.0,31,24.33,0,4,4,,,,Oihan Alonso 24,Málaga,DF,25,POR,Segunda,2223,8,2,46,27,24,18,21,demo
562.0,8,6.24,0,4,4,,,,Unai Vargas 29,Albacete,MF,30,MAR,Segunda,2425,7,2,13,10,8,5,7,demo
218.0,3,2.42,3,2,5,,,,Yeremy Díaz 30,Elche,FW,26,ESP,Segunda,2223,6,4,1,0,5,1,3,demo
1456.0,21,16.18,4,6,10,,,,Gavi Ramírez 35,Córdoba,FW,34,FRA,Segunda,2425,35,11,3,6,13,17,21,demo
2219.0,32,24.66,1,5,6,,,,Ayoze Martínez 39,Racing Ferrol,DF,30,MAR,Segunda,2223,5,2,32,40,26,32,30,demo
774.0,11,8.6,1,1,2,,,,Sergio Moreno 44,Elche,DF,25,URU,Segunda,2425,2,1,16,13,13,12,7,demo
717.0,10,7.97,0,2,2,,,,Ante Jiménez 45,Oviedo,MF,24,ARG,Segunda,2223,7,4,12,12,22,9,9,demo
2533.0,36,28.14,4,12,16,,,,Takefusa Iglesias 50,Tenerife,MF,23,ARG,Segunda,2425,22,7,53,31,45,36,23,demo
1096.0,16,12.18,0,2,2,,,,Takefusa Ortega 54,Oviedo,MF,24,BRA,Segunda,2223,13,6,17,15,18,17,12,demo
1185.0,17,13.17,6,0,6,,,,Ante Vargas 59,Eibar,FW,31,URU,Segunda,2425,35,13,14,3,23,7,11,demo
626.0,9,6.96,5,3,8,,,,Samu González 60,Eibar,FW,34,ESP,Segunda,2223,20,9,0,2,10,6,6,demo
1299.0,19,14.43,6,2,8,,,,Ayoze Alonso 65,Zaragoza B,FW,21,FRA,Segunda,2425,22,9,8,5,18,11,19,demo
2540.0,36,28.22,15,9,24,,,,Iván Iglesias 69,Racing Ferrol,"FW,MF",33,URU,Segunda,2223,64,29,11,15,38,36,33,demo
392.0,6,4.36,0,0,0,,,,Rodri Martínez 74,Almería,DF,34,ESP,Segunda,2425,1,0,11,10,1,2,2,demo
494.0,7,5.49,1,0,1,,,,Fermín Vargas 75,Sporting,DF,35,FRA,Segunda,2223,4,0,10,5,9,4,2,demo
2954.0,38,32.82,6,11,17,,,,Fermín Sánchez 80,Zaragoza B,MF,24,URU,Segunda,2425,32,13,49,48,55,36,47,demo
2926.0,38,32.51,14,5,19,,,,Fermín Ramírez 84,Elche,FW,26,NGA,Segunda,2223,74,21,10,20,38,37,25,demo
2795.0,38,31.06,0,0,0,,,,Carlos Ruiz 89,Burgos,GK,26,NGA,Segunda,2425,0,0,4,5,0,25,28,demo
2533.0,36,28.14,1,2,3,,,,Gavi López 90,Levante,DF,31,MAR,Segunda,2223,15,3,44,57,20,35,34,demo
1532.0,22,17.02,0,0,0,,,,Ayoze Moreno 95,Málaga,GK,27,NGA,Segunda,2425,0,0,5,1,0,15,23,demo
2130.0,30,23.67,0,0,0,,,,Oihan Ortega 2,Zaragoza B,GK,25,POR,Segunda,2223,0,0,5,0,0,28,21,demo
1942.0,28,21.58,0,10,10,,,,Sergio Pérez 7,Mirandés,MF,24,ESP,Segunda,2425,20,6,32,28,33,19,22,demo
2709.0,38,30.1,6,9,15,,,,Sergio Sánchez 8,Zaragoza,MF,34,MAR,Segunda,2223,37,10,49,45,52,37,26,demo
1534.0,22,17.04,1,1,2,,,,Iker Pérez 13,Huesca,DF,36,ESP,Segunda,2425,4,1,39,29,8,21,22,demo
1397.0,20,15.52,1,0,1,,,,Pablo Navarro 17,Oviedo,DF,25,POR,Segunda,2223,5,1,35,28,12,15,16,demo
2346.0,34,26.07,11,6,17,,,,Ayoze Pérez 22,Huesca,FW,17,MAR,Segunda,2425,53,15,11,12,30,29,18,demo
1588.0,23,17.64,3,3,6,,,,Pablo Moreno 23,Málaga,MF,35,URU,Segunda,2223,22,5,29,21,39,33,13,demo
3178.0,38,35.31,5,5,10,,,,Carlos Ortega 28,Cartagena,MF,26,BRA,Segunda,2425,42,14,43,66,60,47,44,demo
240.0,3,2.67,0,0,0,,,,Samu Moreno 32,Eldense,DF,25,ESP,Segunda,2223,1,0,2,0,3,7,5,demo
2954.0,38,32.82,13,8,21,,,,Yeremy García 37,Huesca,"FW,MF",19,URU,Segunda,2425,71,32,11,12,51,35,20,demo
2862.0,38,31.8,13,3,16,,,,Pablo Martínez 38,Almería,FW,30,MAR,Segunda,2223,72,25,9,13,41,40,31,demo
2240.0,32,24.89,12,5,17,,,,Pablo Castro 43,Cartagena,FW,23,NGA,Segunda,2425,64,28,12,8,27,29,18,demo
2816.0,38,31.29,3,9,12,,,,Bryan Ortega 47,Tenerife,MF,33,NGA,Segunda,2223,39,11,51,43,48,38,29,demo
1406.0,20,15.62,6,5,11,,,,Yeremy Ortega 52,Burgos,MF,17,ARG,Segunda,2425,13,4,17,31,22,17,13,demo
264.0,4,2.93,0,0,0,,,,Mikel Pérez 53,Huesca,FW,22,FRA,Segunda,2223,9,2,4,0,3,1,4,demo
2550.0,36,28.33,6,2,8,,,,Rodri Núñez 58,Racing,MF,35,ARG,Segunda,2425,31,6,46,39,43,38,24,demo
1388.0,20,15.42,1,1,2,,,,Gavi Sánchez 62,Zaragoza B,DF,31,MAR,Segunda,2223,3,1,31,20,15,19,17,demo
3380.0,38,37.56,9,5,14,,,,Sergio Navarro 67,Levante,FW,18,FRA,Segunda,2425,83,28,16,25,52,39,24,demo
1159.0,17,12.88,0,0,0,,,,Pedri García 68,Racing Ferrol,DF,28,FRA,Segunda,2223,6,2,12,14,8,21,11,demo
3072.0,38,34.13,2,7,9,,,,Oihan Moreno 73,Zaragoza,MF,28,POR,Segunda,2425,42,13,44,40,57,35,39,demo
262.0,4,2.91,0,2,2,,,,Pedri Iglesias 77,Castellón,MF,34,ARG,Segunda,2223,0,0,4,4,5,2,4,demo
1936.0,28,21.51,2,0,2,,,,Samu Castro 82,Levante,DF,28,URU,Segunda,2425,10,1,32,40,20,23,20,demo
2259.0,32,25.1,0,0,0,,,,Samu Jiménez 83,Mirandés,GK,18,BRA,Segunda,2223,0,0,4,0,0,30,29,demo
1661.0,24,18.46,8,2,10,,,,Rodri Díaz 88,Levante,FW,18,BRA,Segunda,2425,33,16,4,5,19,25,13,demo
907.0,13,10.08,1,0,1,,,,Oihan Jiménez 92,Mirandés,DF,25,ARG,Segunda,2223,6,2,25,16,7,13,14,demo
975.0,14,10.83,0,0,0,,,,Samu Pérez 0,Eibar,DF,20,FRA,Segunda,2425,4,0,13,17,4,9,12,demo
2855.0,38,31.72,2,2,4,,,,Pedri Ruiz 1,Eibar,DF,19,URU,Segunda,2223,18,4,48,58,26,36,22,demo
872.0,12,9.69,1,0,1,,,,Ayoze Pérez 6,Sporting,DF,25,ESP,Segunda,2425,6,0,16,10,7,13,10,demo
900.0,13,10.0,0,2,2,,,,Gavi Castro 10,Tenerife,DF,32,FRA,Segunda,2223,3,1,17,15,6,18,8,demo
2996.0,38,33.29,2,9,11,,,,Unai Castro 15,Granada,"DF,MF",29,BRA,Segunda,2425,39,13,50,45,61,33,26,demo
2143.0,31,23.81,6,6,12,,,,Hugo Sánchez 16,Cartagena,FW,35,POR,Segunda,2223,44,14,10,9,28,25,18,demo
318.0,5,3.53,0,0,0,,,,Unai Pérez 21,Albacete,DF,33,NGA,Segunda,2425,0,0,8,5,0,2,4,demo
2656.0,38,29.51,2,1,3,,,,Fermín Ortega 25,Almería,DF,26,BRA,Segunda,2223,15,6,52,48,17,29,27,demo
2506.0,36,27.84,6,3,9,,,,Pedri Martínez 30,Racing,FW,24,URU,Segunda,2425,74,32,19,13,34,24,31,demo
3071.0,38,34.12,1,6,7,,,,Nico Núñez 31,Mirandés,MF,32,FRA,Segunda,2223,40,8,33,41,60,38,36,demo
3120.0,38,34.67,5,12,17,,,,Unai Castro 36,Racing Ferrol,MF,33,URU,Segunda,2425,34,10,47,53,70,40,36,demo
1518.0,22,16.87,2,4,6,,,,Samu García 40,Granada,MF,26,POR,Segunda,2223,25,7,28,26,28,14,14,demo
1252.0,18,13.91,0,0,0,,,,Gavi Ramírez 45,Eldense,DF,30,ARG,Segunda,2425,8,1,23,23,12,7,15,demo
921.0,13,10.23,0,0,0,,,,Iván Ortega 46,Castellón,GK,28,POR,Segunda,2223,0,0,1,1,0,11,15,demo
2306.0,33,25.62,8,6,14,,,,Hugo Sánchez 51,Cartagena,FW,33,ARG,Segunda,2425,61,18,10,11,28,24,23,demo
3102.0,38,34.47,2,11,13,,,,Javier Castro 55,Levante,MF,32,URU,Segunda,2223,39,13,38,51,73,36,42,demo
836.0,12,9.29,2,2,4,,,,Iván Núñez 60,Levante,FW,19,POR,Segunda,2425,23,6,2,4,12,13,8,demo
2108.0,30,23.42,1,3,4,,,,Iker Pérez 61,Sporting,MF,35,MAR,Segunda,2223,20,9,29,25,34,28,26,demo
3022.0,38,33.58,5,7,12,,,,Javier López 66,Racing Ferrol,MF,34,BRA,Segunda,2425,47,17,36,48,48,43,33,demo
2339.0,33,25.99,8,7,15,,,,Yeremy Pérez 70,Zaragoza B,FW,19,BRA,Segunda,2223,50,19,10,15,34,29,23,demo
1770.0,25,19.67,1,1,2,,,,Carlos González 75,Tenerife,DF,19,URU,Segunda,2425,7,0,40,34,13,20,23,demo
325.0,5,3.61,0,0,0,,,,Oihan Díaz 76,Oviedo,DF,23,FRA,Segunda,2223,4,3,7,6,3,3,5,demo
2085.0,30,23.17,2,1,3,,,,Javier Díaz 81,Zaragoza B,DF,19,URU,Segunda,2425,6,1,44,34,27,34,27,demo
2789.0,38,30.99,1,1,2,,,,Ante López 85,Eldense,DF,17,URU,Segunda,2223,11,4,62,56,20,27,35,demo
922.0,13,10.24,2,3,5,,,,Samu Castro 90,Mirandés,MF,27,ESP,Segunda,2425,9,3,16,15,15,10,15,demo
479.0,7,5.32,1,0,1,,,,Carlos Ortega 91,Albacete,"FW,MF",29,URU,Segunda,2223,18,7,2,3,4,6,4,demo
1971.0,28,21.9,6,2,8,,,,Carlos Iglesias 96,Eibar,FW,18,MAR,Segunda,2425,59,19,4,10,24,23,17,demo
2004.0,29,22.27,5,6,11,,,,Sergio Ramírez 3,Eldense,MF,31,BRA,Segunda,2223,22,8,30,40,37,29,29,demo
1498.0,21,16.64,4,6,10,,,,Nico López 8,Dépor,MF,30,POR,Segunda,2425,16,11,19,19,37,17,24,demo
2590.0,37,28.78,9,6,15,,,,Lamine Iglesias 9,Oviedo,FW,17,BRA,Segunda,2223,58,21,11,18,30,36,29,demo
1370.0,20,15.22,4,4,8,,,,Pablo Sánchez 14,Córdoba,MF,22,FRA,Segunda,2425,10,4,20,23,25,20,15,demo
2603.0,37,28.92,1,2,3,,,,Samu Núñez 18,Zaragoza B,DF,25,BRA,Segunda,2223,16,8,51,38,25,29,28,demo
2716.0,38,30.18,3,1,4,,,,Takefusa González 23,Eldense,DF,27,URU,Segunda,2425,10,2,55,50,16,37,34,demo
1220.0,17,13.56,0,0,0,,,,Pedri Alonso 24,Granada,DF,30,MAR,Segunda,2223,7,3,22,20,12,16,12,demo
1932.0,28,21.47,2,10,12,,,,Pablo Castro 29,Huesca,FW,27,ESP,Segunda,2425,47,11,4,13,26,24,23,demo
1750.0,25,19.44,7,4,11,,,,Hugo Ortega 33,Burgos,"FW,MF",36,NGA,Segunda,2223,50,10,8,6,24,20,16,demo
840.0,12,9.33,0,2,2,,,,Iván Navarro 38,Racing,MF,25,BRA,Segunda,2425,6,1,14,16,17,14,4,demo
1865.0,27,20.72,0,1,1,,,,Unai Moreno 39,Oviedo,DF,31,MAR,Segunda,2223,8,2,40,21,17,15,30,demo
3168.0,38,35.2,3,7,10,,,,Pablo Romero 44,Burgos,MF,30,ARG,Segunda,2425,35,18,32,63,57,33,25,demo
498.0,7,5.53,0,0,0,,,,Gavi Iglesias 48,Cartagena,MF,29,ARG,Segunda,2223,3,2,12,8,10,10,7,demo
301.0,4,3.34,0,0,0,,,,Ante López 53,Sporting,DF,30,BRA,Segunda,2425,3,1,3,6,4,4,4,demo
2486.0,36,27.62,0,0,0,,,,Mikel Ramírez 54,Córdoba,DF,20,ESP,Segunda,2223,13,5,35,46,23,30,30,demo
3361.0,38,37.34,0,3,3,,,,Nico Castro 59,Zaragoza B,DF,31,POR,Segunda,2425,16,4,60,64,37,34,43,demo
2156.0,31,23.96,4,1,5,,,,Yeremy Navarro 63,Albacete,DF,24,BRA,Segunda,2223,9,2,43,32,17,26,23,demo
502.0,7,5.58,1,2,3,,,,Iván Castro 68,Mirandés,MF,35,POR,Segunda,2425,7,4,9,8,11,8,8,demo
3271.0,38,36.34,3,1,4,,,,Marc Ruiz 69,Almería,DF,29,ESP,Segunda,2223,18,7,61,70,25,43,37,demo
3296.0,38,36.62,0,0,0,,,,Marc Navarro 74,Sporting,GK,30,URU,Segunda,2425,0,0,5,1,0,43,27,demo
607.0,9,6.74,0,0,0,,,,Iker García 78,Castellón,GK,18,FRA,Segunda,2223,0,0,0,0,1,12,6,demo
278.0,4,3.09,3,0,3,,,,Lamine Alonso 83,Huesca,MF,30,NGA,Segunda,2425,6,1,3,7,4,5,3,demo
455.0,6,5.06,1,3,4,,,,Takefusa Ruiz 84,Burgos,MF,25,POR,Segunda,2223,7,3,13,9,4,2,3,demo
1560.0,22,17.33,0,0,0,,,,Fermín García 89,Albacete,DF,20,FRA,Segunda,2425,10,1,29,29,12,19,22,demo
1558.0,22,17.31,0,1,1,,,,Mikel Jiménez 93,Burgos,DF,17,BRA,Segunda,2223,4,1,25,27,22,20,17,demo
2743.0,38,30.48,14,7,21,,,,Ante Ramírez 1,Málaga,"FW,MF",22,NGA,Segunda,2425,64,25,13,13,34,27,29,demo
2157.0,31,23.97,6,1,7,,,,Mikel Torres 2,Granada,MF,33,MAR,Segunda,2223,28,8,32,43,33,21,26,demo
1268.0,18,14.09,1,4,5,,,,Ante Pérez 7,Racing Ferrol,MF,34,FRA,Segunda,2425,25,6,21,27,33,18,14,demo
2213.0,32,24.59,0,0,0,,,,Carlos Ramírez 11,Córdoba,GK,22,BRA,Segunda,2223,0,0,7,1,0,30,24,demo
2894.0,38,32.16,0,7,7,,,,Fermín Vargas 16,Racing,MF,30,POR,Segunda,2425,36,8,41,38,48,39,40,demo
1599.0,23,17.77,1,0,1,,,,Samu Castro 17,Granada,DF,19,FRA,Segunda,2223,6,1,30,32,12,24,15,demo
3319.0,38,36.88,8,15,23,,,,Yeremy López 22,Elche,MF,29,FRA,Segunda,2425,48,17,48,57,81,49,29,demo
1765.0,25,19.61,1,0,1,,,,Iker Alonso 26,Córdoba,DF,20,BRA,Segunda,2223,9,2,33,29,15,22,14,demo
1042.0,15,11.58,4,0,4,,,,Hugo Núñez 31,Huesca,FW,27,ESP,Segunda,2425,22,11,1,1,12,16,7,demo
3351.0,38,37.23,12,9,21,,,,Fermín Díaz 32,Oviedo,FW,20,ESP,Segunda,2223,101,42,14,28,43,34,35,demo
368.0,5,4.09,0,0,0,,,,Iván Jiménez 37,Dépor,DF,28,POR,Segunda,2425,1,1,4,2,0,4,0,demo
947.0,14,10.52,0,3,3,,,,Nico Navarro 41,Oviedo,MF,29,MAR,Segunda,2223,8,3,13,16,16,9,14,demo
1166.0,17,12.96,0,0,0,,,,Mikel Vargas 46,Albacete,DF,28,POR,Segunda,2425,4,1,22,21,13,20,11,demo
1885.0,27,20.94,0,1,1,,,,Ante Ramírez 47,Racing,DF,33,BRA,Segunda,2223,15,4,37,37,13,19,28,demo
2644.0,38,29.38,16,9,25,,,,Hugo Núñez 52,Eldense,FW,21,MAR,Segunda,2425,53,17,8,18,34,25,27,demo
458.0,7,5.09,0,1,1,,,,Mikel Ruiz 56,Racing Ferrol,DF,33,ESP,Segunda,2223,2,1,10,8,4,6,1,demo
655.0,9,7.28,1,1,2,,,,Ante Ortega 61,Levante,"FW,MF",34,POR,Segunda,2425,24,6,2,7,12,12,6,demo
3287.0,38,36.52,0,0,0,,,,Pedri López 62,Oviedo,GK,32,ESP,Segunda,2223,0,0,5,6,0,48,37,demo
1243.0,18,13.81,0,0,0,,,,Yeremy García 67,Córdoba,GK,34,BRA,Segunda,2425,1,0,1,0,0,11,10,demo
3021.0,38,33.57,1,1,2,,,,Carlos Ortega 71,Burgos,DF,28,NGA,Segunda,2223,8,2,68,52,34,42,37,demo
595.0,8,6.61,1,2,3,,,,Ayoze Jiménez 76,Eldense,MF,22,NGA,Segunda,2425,5,1,11,11,13,10,13,demo
878.0,13,9.76,1,1,2,,,,Pablo Romero 77,Huesca,DF,24,ARG,Segunda,2223,1,1,15,10,13,7,17,demo
2252.0,32,25.02,1,0,1,,,,Hugo Alonso 82,Burgos,DF,28,FRA,Segunda,2425,9,3,39,57,27,19,29,demo
3351.0,38,37.23,1,1,2,,,,Ante López 86,Dépor,DF,18,NGA,Segunda,2223,13,1,69,74,21,46,35,demo
230.0,3,2.56,0,1,1,,,,Iker Núñez 91,Burgos,MF,34,ESP,Segunda,2425,2,2,4,8,5,1,2,demo
1264.0,18,14.04,2,1,3,,,,Pablo Jiménez 92,Oviedo,FW,24,POR,Segunda,2223,40,13,6,6,13,17,7,demo
2213.0,32,24.59,3,4,7,,,,Unai Pérez 0,Oviedo,MF,18,MAR,Segunda,2425,31,8,30,28,39,14,26,demo
2082.0,30,23.13,1,1,2,,,,Iker Alonso 4,Racing,MF,22,NGA,Segunda,2223,27,5,33,40,43,30,31,demo
2414.0,34,26.82,0,4,4,,,,Fermín Torres 9,Dépor,DF,35,POR,Segunda,2425,11,4,39,42,15,22,19,demo
1870.0,27,20.78,2,4,6,,,,Bryan Iglesias 10,Zaragoza,MF,30,MAR,Segunda,2223,22,5,30,32,32,15,21,demo
1283.0,18,14.26,9,2,11,,,,Javier Pérez 15,Burgos,FW,35,FRA,Segunda,2425,21,11,3,5,22,17,10,demo
977.0,14,10.86,1,0,1,,,,Hugo Moreno 19,Levante,MF,36,BRA,Segunda,2223,18,9,16,14,18,8,7,demo
1759.0,25,19.54,4,1,5,,,,Ante Ruiz 24,Córdoba,FW,23,NGA,Segunda,2425,44,13,7,11,29,23,22,demo
985.0,14,10.94,1,2,3,,,,Takefusa Pérez 25,Oviedo,FW,32,URU,Segunda,2223,21,5,1,9,17,8,13,demo
803.0,11,8.92,0,0,0,,,,Unai Núñez 30,Elche,GK,23,MAR,Segunda,2425,0,0,0,0,0,8,2,demo
1400.0,20,15.56,0,2,2,,,,Javier Castro 34,Zaragoza,DF,36,MAR,Segunda,2223,8,2,30,23,11,15,21,demo
1938.0,28,21.53,2,1,3,,,,Pablo Castro 39,Zaragoza,MF,20,ARG,Segunda,2425,25,10,20,20,47,27,18,demo
3172.0,38,35.24,3,11,14,,,,Ayoze Vargas 40,Eibar,MF,36,URU,Segunda,2223,46,11,40,42,70,36,40,demo
1405.0,20,15.61,1,4,5,,,,Unai Martínez 45,Málaga,MF,32,FRA,Segunda,2425,14,4,13,30,28,18,14,demo
1762.0,25,19.58,4,3,7,,,,Gavi Moreno 49,Racing Ferrol,"FW,MF",32,ESP,Segunda,2223,53,19,5,3,29,24,18,demo
2577.0,37,28.63,2,0,2,,,,Lamine Ruiz 54,Córdoba,DF,28,FRA,Segunda,2425,10,3,56,38,21,41,27,demo
2001.0,29,22.23,4,4,8,,,,Sergio Alonso 55,Zaragoza B,FW,35,URU,Segunda,2223,53,22,10,15,26,25,14,demo
3318.0,38,36.87,11,13,24,,,,Carlos Pérez 60,Levante,"FW,MF",27,FRA,Segunda,2425,89,33,13,14,46,38,41,demo
363.0,5,4.03,0,1,1,,,,Takefusa Romero 64,Málaga,DF,25,ESP,Segunda,2223,1,0,8,7,2,6,4,demo
368.0,5,4.09,0,1,1,,,,Unai Iglesias 69,Burgos,MF,26,URU,Segunda,2425,5,2,5,2,2,3,5,demo
2425.0,35,26.94,1,5,6,,,,Carlos Jiménez 70,Eibar,MF,22,BRA,Segunda,2223,35,10,37,40,58,17,23,demo
3243.0,38,36.03,3,1,4,,,,Gavi Alonso 75,Zaragoza,DF,24,MAR,Segunda,2425,18,3,81,52,24,34,41,demo
3212.0,38,35.69,15,5,20,,,,Oihan González 79,Huesca,FW,25,ARG,Segunda,2223,87,31,21,31,52,40,31,demo
2605.0,37,28.94,1,8,9,,,,Samu Núñez 84,Elche,MF,18,POR,Segunda,2425,34,9,46,43,58,32,33,demo
2883.0,38,32.03,5,11,16,,,,Fermín Sánchez 85,Eibar,MF,30,URU,Segunda,2223,39,12,48,54,57,36,35,demo
1611.0,23,17.9,5,4,9,,,,Mikel García 90,Elche,FW,21,POR,Segunda,2425,41,15,7,6,21,28,15,demo
